x,x,x,x,x,x,x,x,f
0.84375,-1.7029,-1.1197,0.6715,-1.2584,1.0593,-1.2767,-0.96062,-1.1133
-1.0094,1.105,-0.67115,-0.76813,-0.25019,0.35363,1.3348,-0.69697,-0.061218
-1.5757,-1.162,-1.6564,0.84418,0.71051,-0.58623,0.63941,0.89544,0.89616
-1.1473,-1.665,1.0199,-0.53419,-1.6563,1.0298,-0.82422,-1.2766,-0.18272
1.1046,0.71418,0.69692,-0.11553,0.99005,1.4514,1.5027,0.62181,-1.2686
-1.3212,1.6509,-1.7103,-1.6074,0.98739,0.91164,-1.5292,1.7312,-1.3158
1.2572,0.45474,-0.33369,0.10001,1.2738,1.129,-0.80429,-1.5616,0.033444
0.13093,-0.034861,-1.0235,-1.6238,-1.662,1.5781,0.21478,1.6074,-0.47086
-1.7194,-1.5992,-0.57061,-0.16314,0.76232,1.4659,0.97804,-0.49219,-1.7463
1.2031,-0.69197,0.49882,0.10394,0.60767,-1.3275,0.0078671,0.98034,-0.3922
0.19891,1.2679,0.42773,1.2516,-1.3859,0.83448,1.6594,1.143,0.095445
-1.5023,-1.6413,1.0477,0.037799,1.4173,1.2368,-1.1873,1.1853,0.27577
-0.18996,0.82748,-0.57962,1.5869,0.81489,-0.43632,-0.70962,1.4701,-0.01822
-1.2709,0.63814,-0.39026,-0.05269,0.30647,1.2829,0.65687,0.80968,-0.11618
1.1233,-1.4291,1.1587,-0.78797,-0.34232,-0.39975,0.027291,-0.33484,0.64223
0.069653,-1.2517,1.5567,0.87248,0.18161,0.018182,-1.2366,-1.5315,-1.1112
0.69986,0.61993,0.93865,1.1298,1.0954,0.07998,0.80197,-0.050374,-0.15678
1.2682,-0.50068,-1.648,1.2765,1.1387,0.64053,-1.6647,-0.26205,1.0896
0.12505,0.44669,1.6437,1.1339,-0.63647,-1.4355,0.94246,1.1315,0.39857
-1.5986,0.73761,0.068009,-0.2565,0.84896,-1.7096,-0.29166,-1.6659,0.35594
0.53323,1.4465,0.12144,1.0078,0.34098,0.28913,-0.98216,-1.0528,1.0247
0.38327,-0.84068,-1.2181,-0.89825,-1.0508,0.57896,-0.95677,1.0633,-0.95591
-1.4122,-1.472,-1.3067,-0.42449,-1.6598,1.1204,-0.56174,0.79909,-1.7427
1.2956,-0.12688,1.0431,0.30883,-1.0206,-0.060225,-1.6195,0.2127,0.55937
-1.1373,1.1503,-1.1473,-0.98788,0.42104,0.17501,0.94422,-1.3279,-0.31855
1.3455,-1.1144,-0.50951,-0.92918,1.3104,1.5847,-0.83244,1.2944,1.0946
-1.1955,-1.2013,-0.23217,0.90623,-1.4947,0.65714,0.79556,1.4601,-1.118
-1.1283,-1.3075,-1.7254,-0.9077,1.6198,0.87976,-0.85084,0.79814,1.4511
-0.0040753,0.1268,-0.69518,-0.33339,-0.38681,-1.62,0.9327,0.59844,0.33523
-0.47795,-1.3655,0.86556,1.3121,-1.5004,-0.23056,-1.2372,-1.447,0.88077
-1.4786,0.80228,-0.86861,1.3639,0.50278,-0.68477,0.067368,0.54389,1.037
1.4,1.4679,0.7243,0.9134,-0.61686,0.095515,-0.6604,0.87347,1.3511
0.0097235,-0.79916,-1.3598,1.5143,-1.173,1.6993,0.13883,-0.89749,1.5738
1.218,-1.5969,-0.6174,-1.2347,1.6746,0.25602,-0.99251,1.3383,-1.1381
1.5187,0.65613,0.19246,-0.19882,-1.5617,-0.56173,0.022246,-0.51662,-0.99489
-1.378,-0.17404,1.5842,-0.52506,-1.0943,-1.0822,0.3997,1.3211,0.76525
-1.5501,1.6152,0.065463,0.55937,1.1304,1.0971,-0.60298,-0.49899,-0.096629
0.04751,-1.375,-1.5936,-0.88668,-1.2489,-0.36609,-0.29489,0.91569,-0.47142
-0.67662,1.1384,-0.93043,-1.6155,0.4791,-0.5366,0.6609,-1.4852,0.75528
0.62874,-0.24611,-1.089,1.3004,1.0144,-0.20212,-1.1346,0.11226,0.73124
-0.40117,-1.26,1.3444,1.2608,-1.0645,-0.32204,0.81211,-1.1594,-0.23221
0.70375,-1.0699,-0.24564,-1.4644,1.7053,-1.4016,1.586,-0.39386,0.97068
-0.31521,1.1741,-0.9177,-0.83408,1.6377,0.69823,0.27815,1.5085,1.0369
-0.64071,1.5213,-1.2832,-0.76316,1.3561,1.4683,-0.1715,-1.24,-0.93237
0.80428,1.3108,-0.91786,-1.2783,-1.0788,1.3486,0.72086,-1.7407,1.6246
-1.168,-1.1524,0.47186,-0.21461,-1.7141,-0.41228,0.50044,0.82176,-0.05327
0.39937,-0.63596,0.25167,1.4982,1.5073,0.7667,0.43586,-1.1356,-2.7614
-0.065341,1.4241,0.27172,-0.6732,-0.4751,-0.15327,-1.6953,-0.41315,0.2097
-0.54967,1.7085,-0.73026,-0.94249,-0.2891,-0.044654,-0.94715,0.8885,-0.087836
0.19449,1.6581,0.88196,0.28781,1.5303,-0.68573,-1.2623,-1.0973,1.132
-1.3717,1.21,-1.6306,-0.27828,0.12641,-1.2451,1.5846,-1.2378,-0.38253
1.6895,0.053996,0.53,-1.3159,0.031977,-1.3475,1.4002,0.66256,0.0023891
-0.54947,0.10903,-0.92066,0.51859,1.2497,0.2622,-0.76467,-1.0361,1.1827
-0.74329,1.0651,-0.62495,0.65002,-0.52546,1.2774,-0.13595,1.5821,-0.54642
0.9674,0.69312,-1.1045,0.86521,-0.15149,-1.3162,-0.91102,1.7196,-0.68489
-0.72375,-0.45068,-1.3706,1.7228,0.64846,-1.7261,1.3543,-0.85363,0.46381
-1.3186,1.3042,-1.2349,0.62511,-0.11809,-0.65548,-0.35201,0.046407,0.61083
-1.0442,-1.6775,0.84925,-1.1837,-1.6008,0.98949,0.90663,0.86957,1.0166
-1.0115,-1.5591,-0.57624,0.13509,-1.6237,0.2812,-1.4757,-1.1709,-0.35527
-1.3695,0.54769,-0.62153,0.49769,1.2075,0.90494,-0.27143,-1.0078,-0.18843
-0.072374,0.085845,0.13491,-1.1986,1.6119,0.06457,1.038,-0.91659,0.37113
1.2163,-0.19344,-0.18677,-1.2931,-0.19453,-0.78679,-0.57765,-0.56537,-1.0404
-0.69988,0.53297,0.045764,-0.81362,0.25417,-0.73266,1.2603,-1.0587,0.76956
-0.48166,-0.96174,0.17965,-0.79635,-0.17158,0.59336,0.75723,-1.3425,-0.24973
0.53889,0.29574,1.0721,0.99928,-0.47833,-0.16076,0.60804,0.92397,-0.33159
1.5768,0.70036,0.70074,-1.3167,0.031681,1.2209,-1.3451,1.6065,-1.007
0.92182,-0.84542,0.047374,-1.5557,1.1205,-1.062,-1.287,-0.37891,-3.3802
1.3637,-1.1623,-0.59285,-1.1356,-0.47898,0.23825,-0.65325,-0.57282,0.27361
-0.15271,-1.4545,-1.328,1.2051,0.75397,-0.2364,0.90399,1.2155,1.0782
1.4518,-0.63958,-0.72521,-0.21645,-1.1315,0.14374,0.3554,1.0723,-0.63318
-0.55349,1.223,-0.73562,-0.0074874,-0.50673,-0.5394,-0.54862,-0.38107,0.58622
-1.1599,-0.77285,0.52612,-0.19472,-0.5343,0.87693,-0.45735,0.41999,1.1735
-0.35923,-0.89013,0.2421,-1.101,1.5849,1.3894,-0.82816,0.56834,0.60172
0.16907,1.5171,0.3356,-0.82189,-0.14656,-1.4635,-0.79871,-0.35882,-0.56199
1.2012,0.90997,-0.15102,0.93348,0.45634,-1.4542,0.38679,0.52669,1.0537
-1.6713,0.11793,-1.4209,0.12194,-0.32093,-0.45856,-0.79395,0.98744,0.4793
-1.3465,0.30667,-1.6033,-0.88588,0.62184,-0.62443,-1.3541,-1.1034,0.098868
0.55003,0.31971,1.5091,1.0009,-0.61532,0.52914,0.15377,-0.49834,-0.47111
1.6888,0.98252,-1.5813,-0.98345,-0.19165,1.1177,-0.36999,0.018913,-0.27503
-0.45862,0.46631,1.197,1.3565,-0.058005,0.52296,-0.9863,0.3088,-0.12782
0.77449,-1.618,1.6506,-0.26212,-1.6119,-1.5048,-1.2022,-0.90515,0.73662
0.12071,-1.2375,1.3311,0.53671,-1.5521,-0.41874,1.1129,-1.2314,-0.47443
1.3499,-0.81143,0.30694,1.6446,-1.3504,0.65665,1.2972,-1.7387,0.83399
0.26348,0.96445,0.27453,-0.33039,0.68269,0.19373,-1.4002,-0.28072,1.1093
0.93175,0.51783,-0.8452,0.35799,0.82313,1.335,1.0403,-0.10448,-1.8823
0.025755,-1.0408,-0.58222,-1.1654,0.80714,1.6911,-1.3527,0.64197,1.4565
-0.71092,0.19666,-1.465,0.2469,1.2537,-1.2988,1.5026,-1.7212,-0.26136
1.69,1.6453,0.88038,-0.04972,-0.25985,0.60897,1.391,0.69426,0.85522
0.71033,0.18758,1.5344,-0.88452,1.5414,-1.7022,-0.59593,-1.6794,-0.3103
-0.98313,1.4709,-0.34289,-0.18623,0.28401,-0.18745,-0.76418,0.59011,0.89021
0.86574,0.3886,-0.054255,-1.0262,-0.1497,1.1875,-0.50909,0.2831,0.78761
-1.6103,1.0636,-1.6022,0.36631,1.1216,1.6878,1.3407,-0.34418,-2.5323
0.59694,-0.83876,0.215,0.12667,-0.9035,-1.6734,1.4358,0.091972,0.55773
0.98969,-1.2607,0.948,0.50901,0.16188,0.94302,-1.2723,1.7346,-0.060603
-1.4346,-1.0561,-0.69494,-0.27816,0.30847,-1.1988,1.3712,0.011504,1.877
0.25545,-1.5676,-1.0752,-1.4062,-1.0135,1.3024,-0.17402,0.49018,0.45311
1.4927,-0.29905,-0.19138,-1.4657,0.067445,-1.0944,0.12002,0.47983,-1.5344
0.74073,-0.43686,0.021757,-0.53408,-0.23264,-1.1237,-0.78605,-0.29272,-0.67145
0.60476,0.1366,0.69336,0.75663,-0.24903,-1.0768,0.13601,-0.37069,0.56094
-0.94528,-1.4974,0.42728,0.69905,-1.3965,0.26236,0.29317,-0.83142,-1.5897
-0.22506,1.461,1.373,-0.28236,-0.31698,-1.5892,0.85556,0.00034262,1.3962
1.4044,0.63162,1.5265,-1.2361,-1.2586,-0.14725,-0.61952,-1.231,-0.29767
0.33608,-0.65841,-0.65741,-1.3657,0.20291,-0.57023,0.13155,-1.7072,0.59976
0.59787,1.1014,1.7027,0.54753,1.4065,1.3216,0.96167,-1.1586,-0.73759
0.21278,0.14901,-0.5299,-1.0398,1.5609,1.436,-1.2324,-1.5837,0.36728
1.3176,-0.62557,-1.7034,0.42074,-0.709,-0.41496,-1.2641,-0.96912,-0.33558
-0.069921,0.69215,0.65475,-0.078767,0.9468,-1.0726,-1.4402,-0.27582,-0.41889
0.69777,-1.1283,-0.48201,-1.5077,0.89433,1.3926,0.81382,0.81265,1.1378
1.0692,1.0857,0.84363,-1.695,0.94911,-1.4044,0.12788,0.53883,-1.3132
-0.40261,-0.61867,-0.0082406,0.068185,0.25456,-0.93535,-0.025643,1.3714,0.22388
1.4356,-1.0943,0.19345,0.05489,-0.91984,0.54269,-1.1496,1.061,0.28387
0.58951,0.58668,0.50851,0.20864,0.53153,0.88449,1.0358,-0.63218,-1.7078
1.4555,0.72608,-1.3053,0.88099,1.2653,0.49169,1.4094,-1.2811,-2.0848
-0.046026,1.0418,0.80451,-1.4411,-0.48914,1.1365,1.1413,-0.80353,0.35131
-0.97441,-0.81826,-0.39167,-1.206,-0.65774,-0.14666,1.5558,-0.19974,1.4156
-1.1036,-1.2445,1.4258,-1.6431,-1.3422,0.97488,-0.52742,-0.35162,0.98729
0.8197,1.1571,-0.9314,1.5173,-1.5648,0.91013,0.40477,0.67976,-0.78479
0.70375,1.4431,-1.7001,1.5917,0.94144,1.1507,-1.3042,-0.44528,0.83004
0.94639,1.1762,-1.2663,0.053912,1.4282,0.49002,-0.37023,-1.618,0.19235
1.0303,1.6393,1.1555,-0.15808,-0.9339,0.050661,0.54013,-0.44196,0.81039
0.03269,-1.6904,-1.093,-0.96158,1.5191,1.3558,0.93871,0.43836,0.33584
-1.6858,-0.41934,1.4448,0.25265,-0.26486,-0.082845,-0.13728,0.039637,0.63336
-1.1802,-0.50901,0.80162,1.3648,0.83331,-0.77148,-1.2936,-0.17303,0.88085
-0.09118,1.2441,0.7616,1.2342,1.0685,0.084732,-1.5052,-1.3091,0.73294
-0.43184,1.5691,-0.10082,-0.44717,0.93021,0.54642,-0.96964,0.36943,1.6821
-0.1407,0.11664,-0.79517,-0.068438,0.35582,-0.67783,-0.92442,-0.083419,0.46244
1.6762,0.39655,-0.82774,-0.079018,-1.1141,0.44033,1.4122,-0.6835,1.1702
0.61143,1.5615,-0.68773,-1.2524,-0.033492,0.70893,1.0654,0.75554,0.96062
-1.6051,-1.1838,0.76024,-0.059287,0.32371,-0.91772,-1.092,-1.5993,0.65855
1.1273,0.71292,1.3747,1.3727,0.53891,-0.24348,0.30667,-0.1092,0.38079
-1.5003,1.543,-1.37,0.19422,1.6174,-0.84366,1.6136,-0.13308,0.60527
0.76138,0.20272,0.11487,0.05081,0.61257,-1.3777,-0.43044,1.0172,-1.137
-0.8418,-0.09977,0.97922,-1.1075,1.1709,-1.5601,1.0298,0.35295,0.061206
-1.2105,-0.46526,-0.45096,-0.034188,-1.2713,0.17458,-1.6692,-1.3829,0.0073965
-1.1055,-0.65045,0.79936,0.58645,-0.10474,0.28562,0.050877,-0.78413,-0.50018
-0.52261,1.1903,0.50655,-0.097841,1.3722,-0.054294,0.97539,0.23817,0.55746
0.28086,-1.5586,1.4413,-0.85509,-0.70952,0.43681,-1.3569,1.423,-0.023683
-0.5648,-0.64378,0.67867,1.3603,1.1692,-0.36737,0.40247,-0.038801,-0.40767
1.2462,-1.6372,-0.30382,-1.6441,-0.061447,1.2718,0.047107,-1.1201,1.5071
1.1022,0.014083,0.6132,1.2648,0.99961,-0.37458,0.32048,-1.2159,-0.55247
-0.67212,-0.69889,1.1944,0.64843,-1.4239,0.56302,-1.443,-0.48067,1.1532
1.4736,-0.35135,1.37,-1.0745,-0.10764,0.91191,0.084209,-0.24506,0.18324
-0.31244,1.2557,1.3231,1.6777,0.13376,0.4955,-0.74484,1.3764,0.058508
1.3519,0.1967,1.4948,-0.92197,-1.2411,-0.41464,0.64723,-1.474,-0.2345
-1.3991,-0.18794,0.79798,0.82601,-0.2799,-0.1403,-1.6908,1.1184,0.46148
-0.13382,-0.69493,-1.3303,-0.31613,-0.36261,-1.5541,-0.11162,1.5756,-0.54419
-0.48362,-0.20886,-0.74005,0.95229,-0.28531,-0.77655,0.15415,0.64087,0.9116
0.85747,1.2817,-1.7271,1.4868,-1.6293,1.6033,-0.2841,-0.88323,1.3742
1.1691,-0.73183,0.79531,0.46136,-1.3903,-1.3228,0.045529,0.22542,0.75665
0.08617,1.3902,-1.2802,0.86258,-0.84248,-1.6707,-1.3027,0.85168,1.2405
0.2652,0.77464,-1.2352,1.6279,0.083786,1.6938,-0.16145,-0.40469,-0.25465
1.2171,-0.33297,-1.0839,0.082027,-1.4674,1.0764,0.19323,-0.022621,-0.40966
-1.0693,-0.22573,0.78738,1.0863,-0.035372,-1.0738,1.3969,0.15726,-0.43376
0.14615,1.7054,0.73048,-1.3192,1.2002,1.0254,0.6972,-0.69991,0.82312
0.74145,0.23777,1.4986,1.0222,1.5241,-0.5563,0.6444,-0.00828,0.42761
-0.23369,-1.543,0.23109,-0.98468,-0.16291,0.99951,-0.22622,-1.6976,0.36095
1.4342,-1.0182,-1.5207,-0.28724,-0.09518,1.6514,-1.4008,0.76501,0.50536
0.9019,0.15806,1.056,1.6851,-0.45083,0.45131,-1.4391,-1.4639,-1.0044
0.42636,0.84349,0.26944,1.4067,0.21377,-0.8765,1.3856,-1.0568,-1.0969
-0.83127,0.39177,0.011148,-1.6857,0.69679,-0.63866,-0.38413,-0.78082,0.099017
0.72824,-1.4656,1.1738,1.0131,1.268,-0.73404,1.3457,-1.1609,-1.7186
-0.40894,-0.53816,-0.8856,-1.6167,-0.67089,0.91861,0.6292,-0.96552,1.236
0.79985,-0.5892,1.5758,-1.3289,-0.81831,1.695,1.5774,-1.2192,0.7442
1.0567,-0.25508,-1.2662,-0.94099,0.82794,-0.76699,0.54735,0.43925,0.84334
0.11937,-0.17605,0.054981,0.9105,1.3267,-1.3138,-1.6534,1.2635,-2.8355
1.245,-0.79866,1.2642,-0.46423,-0.17413,-1.5625,0.09944,1.524,-0.7577
-1.4928,1.383,1.027,-1.3451,-0.45282,1.2882,0.14467,-0.051674,0.50535
-1.3714,-1.1319,0.48135,1.4266,1.2354,-0.0061015,1.1954,-0.91005,-2.647
-1.4592,1.6019,-0.18979,1.4112,0.76776,0.021337,0.39439,0.17818,0.0079137
0.90582,1.3898,-0.020933,-0.70174,-1.0725,-1.375,0.96327,0.79143,-0.31769
-0.40884,-1.6133,1.5238,0.51916,0.19813,0.34208,0.27401,0.63807,-0.58631
1.5228,-1.3272,1.4212,0.75461,1.2482,-0.28363,-0.49064,0.75019,-0.45164
-0.27874,-1.0961,0.44559,-0.92553,0.86566,0.91329,-1.436,-1.2941,0.75358
0.73954,0.86501,0.96958,-1.2605,1.4788,-0.43844,-0.46054,-0.14612,0.26861
1.414,1.3699,-1.1195,-1.33,0.070979,-0.48405,0.20429,0.3847,0.22158
0.63096,1.4587,-1.5687,0.53558,-1.2305,-0.98951,-0.68003,-1.0583,-0.60008
-1.6652,1.4518,0.5598,-1.6746,1.5981,-0.88285,-0.6498,-0.6341,-1.4551
-0.054023,0.035069,1.4754,-0.93676,-0.39635,-1.6779,0.0081015,1.4018,-0.51408
-0.2394,0.27694,1.2238,0.90833,1.6248,0.59722,-1.0521,0.67308,0.31889
0.68983,0.66031,0.49051,1.3552,0.12737,1.4913,-0.62638,1.5183,-0.21755
-0.42899,-1.137,-0.0014715,-1.2237,1.1623,1.0484,-0.22058,1.4176,0.82752
-0.017152,-1.1065,0.36432,-1.7183,-0.96571,0.20429,0.85106,1.7076,-0.28085
-1.2207,-1.3262,-1.1392,-1.1554,0.81067,0.041966,0.79995,1.0535,1.7163
0.46483,0.079449,-1.5492,0.24042,0.72207,-1.0835,0.42143,-0.60421,0.76358
1.1131,-0.8708,-0.62496,0.75736,0.39513,-1.3142,1.192,1.6186,0.84238
0.54799,-1.1672,0.52607,-0.81204,-0.83709,0.23206,0.57815,0.3147,0.83871
0.0078689,1.2647,-0.55035,-1.6608,1.317,1.0489,1.5194,0.98655,0.38535
0.76341,1.3038,-0.60916,1.5823,0.72067,-0.040554,-0.60749,1.2395,0.69654
-0.40507,1.3646,0.80662,1.7264,1.4626,-1.0509,-1.3053,-0.11576,0.1424
-1.1894,-1.5578,0.67302,1.0029,1.4291,0.016144,-1.2949,-0.29843,1.1624
-1.3762,0.59219,-0.82414,0.15516,-0.091313,0.88395,-1.3006,-1.5213,0.23148
0.80792,0.81704,0.32762,-0.085758,1.3875,-0.49097,-1.3717,0.33954,-0.3138
0.62946,-1.4725,0.35984,-1.056,-0.70551,-0.72095,1.2007,0.99995,0.50639
-1.0053,-0.52503,0.052148,1.1265,-0.48808,-0.44482,-0.18057,0.19189,1.1576
0.94348,1.6795,-0.37368,-0.98531,-1.4403,-0.69912,1.3019,-1.7008,1.2996
-0.69382,1.6367,0.98336,-1.2691,-0.18686,0.65563,-0.41229,-1.1686,0.99202
-0.22776,0.82823,-1.2988,0.67743,1.0734,-1.405,0.96763,0.044856,1.2158
1.0815,-0.75388,1.5299,-0.57436,-0.33585,-0.64735,0.44986,-0.90326,-0.16193
1.0579,-0.62677,0.62472,-0.93343,-0.77731,1.2353,-1.4373,1.0419,-0.44181
1.3001,0.88923,1.0017,-1.5794,0.81125,-0.32287,0.38709,-0.94295,0.92958
0.28933,0.72063,1.7182,1.3596,0.97427,1.6192,-0.9066,0.95089,0.048234
0.4918,0.33611,0.54833,1.1325,0.18471,-1.6053,-0.82036,-0.0094412,0.51677
-0.68766,-1.275,-0.89345,0.60676,-1.3497,1.2676,-0.48802,0.7421,-1.3455
0.081801,0.68916,-0.67024,1.3286,1.6102,0.25592,-0.4426,0.81986,1.2159
-1.0624,1.4441,1.2451,-0.33835,-1.5366,0.95057,1.5444,-0.11678,0.44338
0.010445,-0.85225,-0.92817,-0.17255,-0.49222,0.44429,-1.0439,1.1979,0.28557
-1.1233,-0.81961,0.28932,0.93487,-1.298,0.14447,1.4644,-0.21326,-1.6995
0.94947,-0.81084,0.11971,0.057826,-0.16252,-1.4998,1.1674,-0.98057,0.71914
-1.0749,-1.4487,0.58889,0.13656,0.69448,0.73846,-0.35058,-1.235,-0.12571
-0.022452,-1.1173,-0.12912,-1.1139,0.066093,1.7187,-1.0971,-1.7068,0.52032
-1.3088,0.25172,0.5732,-0.87468,0.16618,-0.58896,-1.529,1.146,-2.984
-0.22772,1.0235,-0.37098,-0.68775,1.053,-1.7239,-0.89593,0.25575,-2.4531
-0.92921,0.72965,0.71912,1.5739,0.94902,0.084176,-0.96458,0.2151,0.36281
-0.73504,-1.629,1.0895,0.30936,0.86433,-0.85925,1.2566,-0.24484,-0.26239
-0.86795,1.5743,-1.7305,0.84079,1.29,-0.80211,0.9556,0.32149,1.0287
-0.76831,-1.6227,1.0067,-0.89967,-1.0098,-0.29486,-1.3331,0.72692,-0.92577
0.89161,0.34668,-1.2953,-0.76104,1.3467,0.72969,0.9943,-0.097775,-0.31916
-0.20766,0.032153,0.13648,-0.68428,1.5264,0.44755,1.2037,1.1367,0.38628
0.17882,1.4392,-1.2743,-0.52254,-0.33735,1.4007,-1.2631,-1.6263,-0.57845
-0.59879,0.97519,0.14719,-1.2369,-0.14218,0.85615,-0.80186,-0.073796,1.1079
1.1202,1.6004,1.6286,-0.89836,-0.52807,1.1617,-0.79163,0.34106,1.2218
1.3741,1.6426,-1.0287,1.3549,-0.85559,-0.81862,-1.3759,-1.1887,0.61331
0.64996,-1.4487,-1.6285,-1.3568,-1.5542,1.2399,0.92946,-0.41805,2.496
-0.93152,-0.40331,-1.6998,-0.11259,-0.18356,-1.007,1.4231,0.96988,0.023427
-0.10027,0.75818,0.84309,-1.4746,0.22562,-0.9743,0.71121,-1.2831,0.84278
0.60861,-0.28342,1.6577,-0.61162,0.82086,0.63079,-0.11116,0.040159,0.024595
0.72519,-0.11512,-0.12333,-1.3482,-0.60333,-0.75123,1.6304,-0.090891,0.70555
-0.46851,0.72718,1.0412,-0.81291,-1.7084,1.3908,-1.1723,-1.2222,-0.48686
-1.4779,0.51919,-0.52919,-0.9446,-0.6812,-0.66604,1.2623,-0.90271,0.75683
-1.1292,1.2648,1.2494,-0.96384,1.1725,-0.84357,-1.0367,1.5627,-1.4638
0.50834,0.13334,-0.8438,0.77882,-0.56203,-1.6163,-1.2678,-0.29859,0.64452
1.1345,0.86513,-1.6498,-1.7233,-0.66075,-0.3969,0.50554,1.306,-1.5258
-1.5114,-0.74005,-0.71046,0.0085948,1.326,-1.6549,-1.3036,0.62738,-2.5945
0.047167,-0.041677,-1.696,1.1654,0.31149,-0.00095821,-1.4166,-1.0254,-0.10051
0.63546,-0.54195,1.4982,-1.6398,-0.79823,0.47564,-0.11931,0.41632,0.50052
-0.8088,-0.23877,1.6808,0.42549,-1.386,0.65109,-1.6434,-0.28593,1.3503
-1.6109,-1.5185,1.4797,1.3418,-0.73853,-0.50382,1.465,-1.1741,-0.78441
-1.5386,-0.71799,-0.21931,1.1768,-0.59175,1.2382,-1.1859,-0.035217,-0.046241
0.47223,0.89315,0.17243,0.96541,1.7063,-0.605,-0.47763,0.21681,1.2296
-0.25876,-0.92276,0.26135,-0.45084,0.78814,-1.1743,-1.4822,0.99056,-2.8204
1.1648,-1.4943,-1.3864,0.19918,1.3161,-1.6011,-1.6278,0.21442,-3.185
-1.153,1.1335,-0.8798,1.151,-0.64208,-0.33325,1.4836,-0.074666,-1.5049
-1.1779,1.5557,-0.74541,0.58048,-0.82561,0.37318,-0.10332,-0.03619,-1.0073
1.3133,-0.25256,-1.6129,-1.6841,-0.82009,-0.71541,0.84808,-1.4538,-0.55114
1.1715,1.1589,0.027673,1.1201,1.0551,1.4482,-1.2074,-1.2029,0.41289
0.38436,-1.1239,-0.62326,-1.6831,-0.54897,0.6062,-0.89568,-0.4157,-0.21064
-1.2765,0.84926,1.2281,-0.38336,-0.10602,-0.54004,-0.51905,-0.32495,0.90637
-1.3118,-1.539,0.67708,-1.641,0.8115,0.61063,-0.0086146,1.5544,-0.094691
-0.52713,-1.4071,-1.023,0.5368,0.88767,-0.62083,0.7758,-0.47807,1.4004
-0.08318,-0.41779,-1.7006,-0.65724,1.1991,1.3764,-0.53886,-0.54318,0.4718
0.90093,-1.0088,0.50022,-0.28283,-0.95015,1.6469,0.99497,0.77911,-0.32983
-1.2639,-0.31464,0.012345,-0.53495,-0.32379,1.5539,-0.93812,-0.34249,1.1913
1.1097,-1.1777,-1.2772,-0.68515,-1.3262,1.5209,-1.5348,1.428,-1.0538
0.018851,-0.65879,-1.1734,-1.4125,1.5803,1.4657,-0.46689,-1.3575,0.24086
-1.4367,-1.0707,0.9018,1.4846,-1.1842,1.0279,-1.4209,0.40558,1.1734
1.6811,0.44118,-1.2116,-0.3556,-1.4921,0.39726,0.70446,-0.8708,0.63827
1.6874,1.1937,1.3444,-1.5759,1.1267,1.5927,1.003,0.889,0.61751
-0.57909,-1.6883,-1.4929,-0.10914,1.6802,-0.18717,-0.99773,0.41989,0.8534
1.6681,0.39677,1.2241,-0.032693,-0.87989,-1.2836,1.261,0.31799,0.354
-1.0311,0.74131,0.53425,-0.48167,-0.049893,0.29108,-0.31725,0.035269,1.217
1.3541,-0.32734,1.2738,-0.63267,1.3111,1.7133,0.41107,0.55537,-0.40668
1.522,-0.84992,1.5238,0.54734,1.6566,-0.98213,-0.29832,0.19656,-0.42821
-1.2505,-0.21275,-0.79602,-0.50285,1.2152,-0.79941,-0.1721,1.6635,-0.63025
-1.3006,0.53319,-0.72387,1.3805,-0.087877,1.2165,-0.24727,1.6202,-0.3469
1.5857,1.4203,0.84143,-0.96952,-1.247,-0.31204,1.2827,1.4282,-0.091691
0.34464,0.30321,0.41154,1.3363,0.30929,0.98787,-0.87306,1.1613,0.14472
0.645,-0.3156,-0.62042,-0.036734,0.77884,-0.74702,0.46053,-1.6494,0.40693
0.23015,-1.3567,-0.32282,0.18676,-1.3623,1.5529,-1.2489,0.38447,-0.3729
-0.89975,1.2814,-0.44159,0.87638,1.5851,-0.20769,-1.5887,-0.22173,0.90019
-0.58819,-1.2475,-1.0841,1.0614,0.53381,-1.3548,-0.29929,-0.10135,1.1499
-0.53747,1.4332,0.44,-0.046352,0.76073,0.81858,0.45899,1.3265,0.89499
-1.051,1.0801,-1.2047,-0.86072,-1.1534,1.7138,-0.86208,-1.6137,0.24238
-0.89275,-0.26208,-0.35901,-0.28037,0.37895,0.8771,0.90192,1.6352,0.84309
-1.6869,-0.47545,1.1029,0.57949,-1.0323,1.3391,-0.7156,0.82981,0.54078
0.76309,1.3288,1.2683,0.44049,1.6942,1.1072,-0.1756,-0.77231,-0.2698
-0.51023,-0.35663,0.92853,-0.35993,-0.16827,-1.6718,-1.3699,-1.7246,-0.52883
0.27658,1.0107,-0.11326,1.35,-1.2035,0.2943,1.6043,0.52765,-0.28599
1.1578,1.3358,0.17662,-1.3297,-1.4754,0.3608,-1.499,-0.40566,-1.6297
-1.2852,1.1831,-1.6102,0.93504,1.18,1.1454,-0.5607,-0.68292,0.16721
-1.1333,-1.0699,1.678,0.99902,-0.94138,-1.7206,-0.69762,0.5053,0.89404
-0.022632,1.3322,0.087879,-0.010116,1.6663,-0.34586,-1.6338,0.37762,-0.044224
0.86874,-0.28926,-0.72459,0.53527,0.24482,0.81949,-0.19328,-1.1322,-0.56551
1.4452,1.1635,-1.1289,0.57512,-0.20191,-0.86924,0.099093,-0.74818,0.0077932
1.0943,-1.0335,0.97866,1.636,-1.5645,-0.98384,-0.023107,-0.032273,1.0879
